2124,Sunniix3s+Dorf,552,476,1576806271,26,0
2125,SkumbagJulis+Dorf,546,553,1576916609,920,0
2126,Exory97s+Dorf,545,557,1576846810,751,0
2127,Heiko+33s+Dorf,509,543,1576916869,186,0
2128,Acapulco,506,550,1576922360,681,0
2129,Sperm+city,511,545,1576919835,545,0
2130,N00B+1%2F44,539,520,1576918459,986,0
2131,Weedlounge+%231,537,526,1576408478,624,0
2132,Bonusdorf,449,458,0,108,6
2133,Hotel+Royal,425,496,1576918501,654,0
2134,OHA,427,491,1576918752,630,0
2135,Scarelesss+Dorf,492,517,1576918935,856,0
2136,Festung+zu+Dreamhausen,491,519,1576914689,484,0
2137,Nordheim,457,442,1576919442,414,0
2138,Barbarendorf,456,485,0,99,0
2139,AmsEL,458,438,616136,926,0
2140,Kiaaras+Dorf,473,436,1576920720,471,0
2141,Olisruhe,471,441,1576924235,602,0
2142,The+Gentleman+Society+01,522,518,1576921115,1113,0
2143,Barbarendorf,451,503,0,123,0
2144,Final+Destruction+%2A-%2A,521,521,1576921107,1229,0
2145,Dr.med.Weeds+Dorf,542,542,1576921505,317,0
2146,Dr.Jaegers+Dorf1,545,534,1576921247,323,0
2147,Firelink+Shrine,559,535,1576924537,488,0
2148,Chameleons+-+Point,556,544,1576924521,1255,0
2149,Homertws+Dorf,563,538,1576923660,567,0
2150,spaceforces+Dorf,561,534,1576924564,732,0
2151,Kartell,471,534,1576925414,404,0
2152,-haltdeifettmaul-s+Dorf,468,541,8706214,378,0
2153,%5B001%5D+K%C3%B6nigsmund,491,441,1576925623,602,0
2154,Butterfly,488,449,807936,986,0
2155,01+SatansH%C3%B6lle,482,434,8977628,285,0
2156,S04,509,480,1576927724,1155,0
2157,Casino,512,472,1576063778,705,0
2158,Kanelogs+Dorf,564,529,1576928363,26,0
2159,Vatnars+Dorf,566,523,1576866746,26,0
2160,Barbarendorf,445,466,0,65,0
2161,Barbarendorf,441,476,0,32,0
2162,Winterfell,567,535,1576929008,1130,0
2163,K%C3%B6nigsmund,565,540,1576928989,745,0
2164,-001-,567,534,1576929063,755,0
2165,Adlerhorst+Galenus,487,512,1576929103,1244,0
2166,xyDragons+Hauptstadt,490,504,8655256,1393,0
2167,Nr.+1,440,524,1576929107,657,0
2168,Gigantoss+Dorf,438,529,1576688822,328,0
2169,Barbarendorf,506,525,0,33,0
2170,Das+Meer,503,534,2626752,977,0
2171,k900s+Dorf,522,550,1576930460,75,0
2172,NeoKaatze17s+Dorf,520,555,1576930515,826,0
2173,Festung+D%C3%A4mmerstein,501,452,1576930587,480,0
2174,Jena,498,460,1576930588,274,0
2175,StoneRiders+Dorf,523,545,1576930610,243,0
2176,KPE+%231,527,535,2809834,1065,0
2177,Barbarendorf,524,428,0,104,0
2178,No+Pirlo%2FNo+Party,459,510,1576931189,844,0
2180,001,458,512,1778207,1824,0
2181,City,454,522,1576933917,1062,0
2182,Barbarendorf,510,484,0,71,0
2183,Bujhausen,465,518,9983230,612,0
2184,DLink1106s+Dorf,455,550,1576931571,26,0
2185,Deckel+DMC+64+V+Linear,457,545,1693736,847,0
2186,Tschernobyl+Sperrgebiet,456,548,1576930576,876,0
2187,New+England,454,543,1576939797,798,0
2188,Skeletoni28+Dorf,452,548,1576938861,323,0
2189,Scheffler96s+Dorf,458,546,1576916061,553,0
2190,MeinS+%2301,506,570,1576931644,1125,0
2191,Red+Bull,505,572,9971011,1241,0
2192,88Jan14s+Dorf,562,462,1576932564,379,0
2193,janklnigs+Dorf,560,467,1576798606,26,0
2194,Alpha,513,550,1576932611,262,0
2195,Beast,511,557,1576933790,368,0
2196,hansmartindergro%C3%9Fes+Dorf,516,480,1576932628,340,0
2197,merljj,519,471,1576929236,466,0
2198,Babylon,554,453,1576933040,394,0
2199,Mainhattan+-+1,552,457,1576934354,652,0
2200,SunnyTown,510,460,1576933249,489,0
2201,Barbarendorf,477,435,0,92,0
2202,Berkhausen,509,462,1576933973,446,0
2203,Winterfell,485,526,1576934453,2523,0
2204,Barbarendorf,483,530,0,34,0
2205,Cro130294s+Dor,468,457,1576935390,690,0
2206,Sbogi1994s+Dor,466,462,1576580942,372,0
2207,Reiss+Dorf,566,501,1576935534,49,0
2208,MMGLs+Dorf,569,491,1576935799,26,0
2209,el+Castillo+del+Puerco,555,531,1576935856,924,0
2210,hornytobys+Dorf,552,539,1576925108,26,0
2211,Bonusdorf,472,514,0,47,4
2212,Lord+Bam+bams+Dorf,555,530,1576912354,342,0
2213,Bonusdorf,514,521,0,58,1
2214,Nevjis+Dorf,550,527,1576936876,107,0
2215,Barbarendorf,462,494,0,41,0
2216,Barbarendorf,497,440,0,93,0
2217,RadlaIstKeinAlkohols+Dorf,464,488,1576936023,26,0
2218,Barbarendorf,525,468,0,84,0
2219,Barbarendorf,465,496,0,35,0
2220,Barbarendorf,504,448,0,204,0
2221,first.err0rs+Dorf,501,457,1575951674,157,0
2222,Barbarendorf,506,450,0,199,0
2223,Barbarendorf,494,454,0,193,0
2224,Devolution,458,506,1576936086,846,0
2225,vartos,455,514,1576936121,595,0
2226,Metro,456,505,1576936185,413,0
2227,Kontrollieren,490,481,1576936433,710,0
2228,stef4n11s+Dorf,487,489,1576937434,94,0
2229,Kevzuz16s+Dorf,510,561,1576936550,70,0
2230,zuzzs3512s+Dorf,513,553,1576936667,26,0
2231,001,493,444,1576936834,1029,0
2232,Fifi,491,450,1576936728,956,0
2234,Mic,570,479,1576936967,776,0
2235,Barbarendorf,572,474,0,35,0
2236,Barbarendorf,568,484,0,46,0
2237,Forceiss+Dorf,537,445,1576937300,656,0
2238,Schmoggs+Dorf,534,454,1576937367,451,0
2239,Bazinga1029s+Dorf,542,449,1576099906,657,0
2240,%7E+Atlanta+%7E,487,553,1576937355,683,0
2241,-1-,510,549,1576937356,610,0
2242,Edoras,513,540,10157658,534,0
2243,Drachenschanze,485,449,1576937679,818,0
2244,%5B001%5D+%7EMarathon%7E,482,457,1576937677,1031,0
2245,%5B001%5D+Dardamen,490,453,9188122,197,0
2246,Sir+Speckinators+Dorf,477,453,9292179,175,0
2247,Empire+of+Farts,483,440,1576937674,790,0
2248,Spirelli,479,448,1576937686,918,0
2249,BaiZeR,522,453,1576937732,651,0
2250,Youtube+BaiZeR,523,450,9006104,242,0
2251,Gear+2,462,559,1576938939,1238,0
2252,001,460,564,1576736476,1002,0
2253,Green+Elite+Hunters+Dorf,457,573,1576527357,26,0
2254,Bonusdorf,514,507,0,102,3
2255,Dorf,525,438,1576939489,190,0
2256,Dorf,526,435,1576939490,192,0
2257,455127+%23001,452,517,1576939753,200,0
2258,454%3A511,454,511,1576939727,1183,0
2259,001+Tiger,494,555,1576939917,618,0
2260,Dragonis+001,492,562,1576927427,842,0
2261,Morathims+Dorf+001,438,479,1732618,1225,0
2262,19DerMo19s+Dorf,454,504,1576912167,884,0
2263,Barbarendorf,452,513,0,33,0
2264,Bonusdorf,530,557,0,91,3
2265,Stalingrad,433,512,7487,1048,0
2266,DBGTMasters+Dorf,484,473,7740,26,0
2267,Barbarendorf,451,538,0,107,0
2268,AgroNaut36s+Dorf,439,537,12046,48,0
2269,Barbarendorf,472,497,0,93,0
2270,sacrifices+Dorf,519,449,14621,497,0
2271,Nodors+Dorf,478,436,16262,489,0
2272,Leitwolfs+Dorf,452,541,32452,641,0
2273,Artiss+Dorf,468,554,38959,805,0
2274,001,571,526,50873,474,0
2275,werner571s+Dorf,442,523,54902,26,0
2276,nuFFs+Dorf,534,527,57210,908,0
2277,0001+Cartman,495,466,63318,227,0
2278,Alexas+Dorf,492,496,75989,26,0
2279,Thrakischer+Heeresf%C3%BChrers+Dorf,505,523,77013,627,0
2280,Barbarendorf,527,550,0,54,0
2281,Wesley+Snipers+Dorf,506,439,86955,275,0
2282,mudders+Dorf,529,484,87803,521,0
2283,POGOPUSCHEL,481,522,96551,460,0
2284,yussufs+Dorf,482,565,104313,688,0
2285,Drachenhort,515,525,112063,432,0
2286,Barbarendorf,530,551,0,1135,0
2287,skill,509,455,119382,1160,0
2288,Barbarendorf,543,471,0,61,0
2289,Shark1987s+Dorf,563,482,128661,621,0
2290,pa2050s+Dorf,552,545,136420,26,0
2291,_Orangina_s+Dorf,480,517,148881,546,0
2292,144+The+New+Chapter,424,494,186056,1807,0
2293,Gothic3s+Dorf,520,547,189674,888,0
2294,Gibt+nix+%3D%29,496,491,193352,229,0
2296,Bonusdorf,547,484,0,93,2
2297,erik0815,502,494,208337,369,0
2298,pfefficons+Dorf,558,492,208919,167,0
2299,dhoms+Dorf,460,457,214551,310,0
2300,udo0s+Dorf,446,552,220051,277,0
2301,Festung+001,549,447,222134,807,0
2302,Barbarendorf,516,481,0,79,0
2303,001,474,443,238933,408,0
2304,CrisColorados+Dorf,450,479,259101,443,0
2305,justinboys+Dorf,486,461,266048,284,0
2306,Barbarendorf,549,529,0,102,0
2307,L%C3%B6wenstein,516,538,266380,638,0
2308,N%C3%BCrnberg,491,473,267676,558,0
2309,Buddy01,473,522,268365,340,0
2310,VampireSlaves+Dorf,560,517,281650,185,0
2311,Greenfield,489,432,288864,846,0
2312,Barbarendorf,452,531,0,87,0
2313,Gentlycrashers+Dorf,530,555,297410,173,0
2314,Testgel%C3%A4nde,448,483,302279,815,0
2315,humululus+Dorf,544,475,310663,116,0
2316,Wordlifes+Dorf,448,500,319991,313,0
2317,Barbarendorf,485,441,0,155,0
2318,001.26.07.17,530,559,324718,627,0
2319,Guido71,501,463,330523,520,0
2320,Bonusdorf,519,505,0,61,8
2321,001+Der+Anfang,571,483,333547,755,0
2322,Jodahs+Dorf,440,498,337276,378,0
2323,RTW-93s+Dorf,513,453,343092,282,0
2324,03+pumuckel,546,442,8937166,617,0
2325,Henny11s+Dorf,533,528,358137,835,0
2326,Niemandsland,517,449,362367,515,0
2327,Redcooper85s+Dorf,552,501,374659,215,0
2328,%231893,459,437,382494,1302,0
2329,001,534,462,391342,4936,0
2330,sw+001,504,494,391962,804,0
2331,Nino+the+Lords+Dorf,556,496,395369,352,0
2332,wobroys+Dorf,494,470,400157,554,0
2333,gabymarias+Dorf,545,525,402274,358,0
2334,Bonusdorf,527,495,0,119,1
2335,t%C3%B6ms+Dorf,478,538,402492,816,0
2336,Barbarendorf,446,505,0,30,0
2337,Roklum+2017-07-26,508,507,417550,481,0
2338,144+MaryJane+01M,548,477,428497,926,0
2339,viddes+Dorf,533,526,430677,743,0
2340,sputim93s+Dorf,525,562,441939,52,0
2341,raiserles+Dorfs,428,476,444873,883,0
2342,Angi-von-Nordens+Dorf,469,557,445224,671,0
2343,Tairnas+Dorf,489,538,469433,684,0
2345,KnuffiBernds+Dorf,454,487,518908,698,0
2346,prinzwillis+Dorf,550,505,520283,1249,0
2347,Bonusdorf,505,432,0,107,3
2348,Wasserburg,484,468,526715,549,0
2349,Barbarendorf,540,451,0,528,0
2350,-%3Dplaya-king%3D-s+Dorf,534,501,569213,26,0
2351,Hohnis+Dorf,535,563,572094,320,0
2352,oimskes+Dorf,540,460,575547,857,0
2353,BastiPrs+Dorf,540,537,577603,611,0
2354,rumapas+Dorf,537,561,589318,280,0
2355,Bonusdorf,428,499,0,59,1
2356,Maaarvins+Dorf,478,525,606419,973,0
2357,Sch%C3%BCco-Arena,528,508,608803,489,0
2358,000,456,529,609584,423,0
2359,Heinz-00,526,440,612800,341,0
2360,Hansen1951s+Dorf,539,515,614250,300,0
2361,Aktiver+Stamm+gesucht,515,542,626071,433,0
2362,Srd7hys+Dorf,562,513,632090,387,0
2363,tokatli60s+Dorf,452,503,637573,1273,0
2364,mrGentlemans+Dorf,489,431,652117,26,0
2365,Pergolas+Dorf,498,461,656703,309,0
2366,Bonusdorf,575,505,0,100,3
2367,Thoschi84s+Dorf,479,466,663711,1021,0
2368,Berlin,516,565,671918,429,0
2369,Barbarendorf,441,477,0,87,0
2370,Horschtts+Dorf,448,482,688886,168,0
2371,Barbarendorf,568,511,0,62,0
2372,%2A001%2A-Lurthuviel,561,532,704620,198,0
2373,ja+nein+Dorf,486,496,707835,884,0
2374,54%3A56%3A35+%3F%21SeXy%21%3F,465,553,729665,1081,0
2375,HarunoGaaras+Dorf,567,493,734738,807,0
2376,Wadim1990s+Dorf,569,518,743349,26,0
2377,001+Stadtschlo%C3%9F+Berlin,511,538,748104,696,0
2378,braindocs+Dorf,531,568,764839,362,0
2379,Winterfell,477,568,776504,1161,0
2380,KTownPower2s+Dorf,499,474,801727,490,0
2381,karlludwigs+Dorf,554,525,802427,369,0
2382,Taltos+144-01,441,490,809739,382,0
2383,Barbarendorf,488,543,0,65,0
2384,Bonusdorf,508,429,0,79,8
2385,Dorf,466,451,821074,598,0
2386,armer+einsamer+Idiot,516,493,824029,670,0
2387,McMorriss+Dorf,478,569,832527,343,0
2388,sDs.SkiLLeDs+Dorf,488,566,834995,312,0
2389,Phinnixs+Dorf,482,463,838264,26,0
2390,Unfarmbar,544,463,856698,191,0
2391,Herb+the+Darks+Dorf,426,489,868637,829,0
2392,DerFriedvolles+Dorf,504,445,879345,908,0
2393,zuhomer,528,556,881130,573,0
2394,Neo-Nazareth,473,508,881657,483,0
2395,Friesenwieses+Dorf,462,434,884610,885,0
2396,fabianlangs+Dorf,476,498,886938,308,0
2397,Fairbanks,499,494,903724,963,0
2398,slaven-towns+Dorf,478,482,908101,976,0
2399,jamo12s+Dorf,531,431,913328,52,0
2400,Bastardess+Dorf,561,461,926269,1530,0
2401,achherje,511,547,935587,1370,0
2402,phillip1405s+Dorf,476,481,939998,26,0
2403,BARBAR.endorf,510,435,954697,779,0
2404,X-750s+Dorf+-+144,567,515,955900,609,0
2405,montragons+Dorf,567,477,973448,748,0
2406,%23001+%5BCarn+Dum%5D,481,431,983401,233,0
2407,Dorf,516,522,994886,1422,0
2408,Admiral+Kusnezow,541,534,998056,675,0
2409,Dresden,488,488,1002528,498,0
2411,44%3A92%3A19,429,491,1017064,582,0
2412,Grompers+Dorf,459,445,1020788,864,0
2413,strem,508,433,1024099,684,0
2414,doc1982s+Dorf,443,455,1036882,926,0
2415,%7Ethe+village+01%7E,517,561,1054487,816,0
2416,45%3A40%3A31+%2F%2F+-+RENDUKT+%21%21%21,501,443,9844162,736,0
2417,Wolfsbau,447,536,1060260,488,0
2418,PPfarm+not+disturb,499,556,1062904,630,0
2419,wolf9s+Dorf,475,548,1072617,26,0
2420,alte+wolfs+Dorf,447,508,1080223,26,0
2421,trekmans+Dorf,573,500,1086567,26,0
2422,5464s+Dorf,554,468,1088235,26,0
2423,tank12s+Dorf,437,539,1092059,419,0
2424,Bonusdorf,489,438,0,74,6
2425,bluekawa2xs+Dorf,480,473,1094547,706,0
2426,%2A001%2A+Bremen,476,433,1106128,615,0
2427,Premium-Depot,508,442,1106388,393,0
2428,Tonga1963s+Dorf,499,498,1106947,143,0
2429,Lord+Ceds+Dorf,529,541,1111072,320,0
2430,Tsv+1860+L%C3%B6wenpower,504,424,1115448,746,0
2431,alexdergrafs+Dorf,495,470,1124067,183,0
2432,01+Home,494,503,1124198,475,0
2433,jamaica001,505,538,1136984,508,0
2434,Speedy24s+Dorf,464,559,1141861,166,0
2435,profihamster.s+Dorf,509,512,1145046,750,0
2436,Chulian+alias+BADBOYs+Dorf,500,541,1147061,574,0
2437,JueLos+Dorf,501,528,1151456,376,0
2438,Barbarendorf,517,533,0,90,0
2439,Alfred+der+Grosses+Dorf,513,502,1157440,26,0
2440,redbird19+Dorf,475,542,1157677,469,0
2441,Kleines+Dorf,541,453,1167086,816,0
2443,TheFireOfLights+Dorf,448,519,1185684,577,0
2444,salsero+001,462,474,1188388,1435,0
2445,saures+Dorf,451,499,1193288,568,0
2446,Nur+noch+deff%2C+gg,454,503,1199389,1056,0
2447,Da+issas+Dorf,559,478,1201394,732,0
2448,Barbarendorf,434,479,0,27,0
2449,Malodrax,506,451,1224614,1300,0
2450,Harurs+Dorf,489,513,1226592,777,0
2451,Barbarendorf,517,468,0,45,0
2452,Bad+Bl%C3%B6del,426,497,1244625,679,0
2453,lone+wolf,546,504,1250025,791,0
2454,Schneemann21s+Dorf,547,475,1264522,571,0
2455,Prinz+of+Zollers+Dorf,546,450,1268663,26,0
2456,Minas+Thirid,460,502,1282194,273,0
2457,Phaethon1709s+Dorf,513,472,1286462,369,0
2458,55%3A22%3A49,529,524,1289276,728,0
2459,Barbarendorf,548,523,0,36,0
2460,Bier+K%C3%B6nigs+Dorf,445,452,1308764,200,0
2461,reinmans+Dorf,520,544,1321680,318,0
2462,pfui,444,542,1329319,1100,0
2463,Sturm+120,453,458,1335668,1107,0
2464,diphinilas+Dorf,450,520,1337938,198,0
2465,angel116s+Dorf,442,536,1351384,145,0
2466,Bonusdorf,495,545,0,88,7
2467,Jaichbins+Dorf,483,478,1354223,26,0
2468,-34-,489,505,1367241,495,0
2469,Bonusdorf,467,471,0,90,3
2470,Berlin,492,515,1368214,414,0
2471,Barbarendorf,493,567,0,32,0
2472,Axontras,558,469,1379556,557,0
2473,non+miserearis,566,521,1404786,204,0
2475,tigerin22s+Dorf,487,496,1453740,239,0
2476,Duengeon94s+Dorf,444,510,1458607,33,0
2477,Barbarendorf,540,477,0,94,0
2478,Killerx1s+Dorf1,480,560,1463534,736,0
2479,derfalke16s+Dorf,456,554,1464129,1452,0
2480,Tigerfohs+Dorf,535,454,1474113,394,0
2481,Hellrider,522,526,1477057,788,0
2482,Patipat81s+Dorf,545,520,1477152,924,0
2483,001,548,491,1495114,643,0
2484,IMPERATORMPs+Dorf,566,485,1495707,26,0
2485,Tomcat69s+Dorf,549,527,1497100,193,0
2486,sir+rivales+Dorf,486,439,1513478,26,0
2487,Imperium+Alpha+Welt+144,497,536,1518944,642,0
2488,lllooolll,532,485,1529194,1045,0
2489,condor11s+Dorf,454,453,1535849,1009,0
2490,Glubschie2007s+Dorf,505,519,1537208,666,0
2491,So+ein+sch%C3%B6nes+kleines+Dorf,475,486,1549132,807,0
2492,H%C3%A4gaars+Dorf,438,522,1553646,442,0
2494,Bonusdorf,460,451,0,77,5
2495,Error+404.+Village+Not+Found.,491,464,1572965,315,0
2496,PP+Farm%2FAngriffe+mit+Verlusten,565,473,1598336,391,0
2497,001,489,511,1605009,1041,0
2498,Wandils+Dorf,470,517,1619878,817,0
2499,Heart+Of+Gold,506,511,1624817,967,0
2501,45%3A63%3A48,538,464,1630041,1240,0
2502,SCHLACHTHOF,465,451,1640849,393,0
2503,azrael8789s+Dorf,476,523,1641375,26,0
2504,wondergirl6s+Dorf+000,520,570,1645125,177,0
2505,Barbarendorf,440,478,0,81,0
2507,Commi+001,488,545,1667542,1285,0
2508,Augustinos+Dorf,524,441,1670021,124,0
2509,Zarda92s+Dorf,451,500,1670264,438,0
2510,l3loedeQs+Dorf,436,495,1675348,795,0
2511,p%C3%B6ser+Wichtels+Dorf,532,553,1677092,315,0
2512,GrundigAccords+Dorf,474,550,1681104,282,0
2513,Gandalf+Silberbarts+Dorf,498,561,1689796,182,0
2514,Dortmund,443,495,1706835,736,0
2515,Barbarendorf,451,455,0,71,0
2516,Lord+Voldemos+Dorf,509,521,1719926,171,0
2517,Snake1957s+Dorf,542,533,1762603,1083,0
2518,liebesbotins+Dorf,497,483,1765590,326,0
2519,kevvvvs+Dorf,547,498,1766335,26,0
2520,haderwalds+Dorf,426,493,1775765,107,0
2521,Rebellenlager+001,502,563,1779970,313,0
2522,OS-Managers+Dorf,529,502,1789761,496,0
2523,Barbarendorf,573,481,0,42,0
2524,Barbarendorf,460,544,0,100,0
2525,ADA09s+Dorf,503,576,1821774,327,0
2526,Sesamstra%C3%9Fe,505,507,1823273,763,0
2528,Gratschis+Dorf,549,516,1840322,594,0
2529,ralle+Dorf,492,516,1854636,1014,0
2530,PP-Farm,452,504,1860566,843,0
2531,Yu-Gi+10s+Dorf,436,465,1878765,213,0
2532,clesus+Dorf,520,518,1895823,26,0
2533,rasmus200s+Dorf,547,541,1903044,276,0
2534,Hasta+la+Muerte,444,463,1918287,1494,0
2535,Oberlin12s+Dorf,483,482,1925146,4329,0
2536,Prellbock,508,530,1932746,217,0
2537,Huntes+Lager,543,519,1932859,1033,0
2538,laolamias+Dorf,498,512,1934876,997,0
2539,Ava+0001,469,548,1946041,885,0
2540,X-Basis,477,442,1960786,536,0
2541,Dilldappchens+Dorf,463,558,1971670,455,0
2542,Belgephors+Dorf,523,503,1992685,1092,0
2543,Draconien,493,543,2017241,834,0
2544,ABA,504,451,2018018,1942,0
2545,Bonusdorf,535,442,0,107,5
2546,Draggoons+Dorf,475,546,2019272,26,0
2547,Barbarendorf,496,529,0,43,0
2548,d%C3%A4+caros+Dorf,541,456,2051862,1360,0
2549,Bonusdorf,528,444,0,81,2
2550,RodSpencers+Dorf,520,543,2052916,969,0
2551,altador90s+Dorf,502,490,2055676,640,0
2552,0x0000,477,552,2077316,356,0
2553,Hansl,463,494,2090291,690,0
2554,Coolkid-jere,528,431,2098404,499,0
2555,001,466,438,2107774,947,0
2556,klein-Gallien,460,538,2111914,1613,0
2557,001+Helms+Klamm,540,557,2112023,206,0
2558,Michael73s+Dorf,489,550,2128250,589,0
2559,Kress,469,452,2132010,349,0
2560,Barbarendorf,475,496,0,29,0
2561,Brandenburg,501,573,2141824,703,0
2562,The+Bl4ckdr4g0ns+Dorf,518,512,2145163,343,0
2563,Wulfs+Dorf,506,569,2160809,560,0
2564,komunals+Dorf,493,433,2165091,706,0
2565,F%C3%BCrst+Arminuss+Dorf,452,479,2165968,337,0
2566,Graf+Blaculas+Dorf,476,530,2177751,767,0
2567,Barbarendorf,473,531,0,68,0
2568,chanias+Dorf,530,489,2184767,301,0
2569,Isengard,481,492,2185695,386,0
2570,001,539,446,2191373,763,0
2571,smsms+D,475,479,2198893,591,0
2572,Enterprise,509,490,2206898,769,0
2573,Iraolis+Dorf,556,517,2214453,754,0
2574,Aberdeen,520,514,2221553,667,0
2575,Bonusdorf,562,497,0,66,3
2576,Barbarendorf,527,555,0,48,0
2577,Onkelzclans+Dorf,468,439,2237807,265,0
2578,Barbarendorf,497,426,0,78,0
2579,-Mine-s+Dorf,475,552,2239128,255,0
2580,Hilliglun,570,520,2243083,676,0
2581,Taktik+2.0,440,499,2252290,751,0
2582,Barbarendorf,570,474,0,83,0
2583,Wolfsburg+%23001,516,550,2267145,845,0
2584,kingatzls+Dorf,551,494,2267883,779,0
2585,Barbarendorf,459,497,0,36,0
2586,soolys+Dorf,462,525,2287422,138,0
2587,Barbarendorf,505,533,0,57,0
2588,Barbarendorf,491,499,0,35,0
2589,Barbarendorf,475,493,0,35,0
2590,vaizhlezzs+Dorf,436,473,2314244,736,0
2591,Falkendorf,500,563,2315727,311,0
2592,silence98s+Dorf,521,477,2319718,581,0
2593,Bonusdorf,511,456,0,87,4
2594,ST.PAULI+FOREVER,542,443,2326120,1451,0
2595,Ckyles+Dorf,496,517,2326703,740,0
2596,lorddragon666s+Dorf,511,568,2327593,254,0
2597,Audi,516,520,2335309,1121,0
2598,001,542,539,2335604,631,0
2599,Rabenmann20s+Dorf,527,471,2349646,773,0
2600,Moonlight,479,492,2356701,422,0
2601,Honischs+Dorf,509,471,2359653,445,0
2602,Hexendorf,458,467,2379524,1116,0
2603,HQ+Base,513,527,2386709,532,0
2604,Pfriddel,518,498,2387304,365,0
2605,Da+gibt+es+wohl+nix+zu+holen+%3A-%29,439,519,2412324,283,0
2606,Zeisions+Dorf,521,536,2414884,1201,0
2607,Barbarendorf,491,569,0,109,0
2608,Barbarendorf,492,451,0,35,0
2609,dan+rubens+Dorf,434,536,2424146,76,0
2610,gerlixxx,554,520,2426080,1760,0
2611,etttes+Dorf,531,537,2432963,1011,0
2612,Chibuus+Dorf,450,473,2444048,828,0
2613,Barbarendorf,505,445,0,57,0
2614,The+Last+Legend+207s+Dorf,472,436,2445369,947,0
2615,Home,459,555,2464033,557,0
2616,CUX01,458,491,2465600,1234,0
2617,Bonusdorf,524,554,0,85,6
2618,Natal,558,468,2467275,951,0
2619,cafe99999s+Dorf,561,458,2468194,1537,0
2620,-001-+Don+Pablo,555,519,2471276,1209,0
2621,Lord+Cemors+Dorf+0001,523,509,2474400,235,0
2622,Clefreschls+Dorf,447,447,2479989,296,0
2623,Indianerschuh,567,467,2500200,1290,0
2624,Die+Stadt+der+Toten,502,564,2507918,893,0
2625,Barbarendorf,453,497,0,34,0
2626,Norross+Dorf,436,486,2524563,52,0
2627,Barbarendorf,461,448,0,38,0
2628,Sonnenelfs+Dorf,554,524,2550887,686,0
2629,DaSilva1978s+Dorf+0001,545,516,2560242,258,0
2630,macaronis+Dorf,506,556,2568597,329,0
2631,oskers+Dorf,512,546,2577247,439,0
2632,Ich+farme+f%C3%BCr+null,505,524,2581306,316,0
2633,wave,498,442,2594737,793,0
2634,DonWegis+Dorf,427,486,2598891,448,0
2635,Amenakoji,450,546,2605354,578,0
2636,Chaoslms+Dorf,537,511,2609030,579,0
2637,00001GEPPI,524,509,2610265,671,0
2638,death100s+Dorf,567,484,2610825,932,0
2639,Dariose88s+Dorf,461,506,2612762,158,0
2640,001,453,516,2612766,318,0
2641,cpu-007s+Dorf,427,510,2619870,351,0
2642,AIR+%5B001%5D+start,503,462,2622863,314,0
2643,stounys+Dorf,547,538,2631483,155,0
2644,Barbarendorf,474,492,0,93,0
2645,Botiss+Dorf,491,559,2632581,26,0
2646,Usbekistans+Dorf,463,462,2663633,251,0
2647,-01-,550,551,2671317,873,0
2648,andih73,483,497,2671655,435,0
2649,.%3A%3A001%3A%3A.,541,446,2679471,881,0
2650,MoRpHmAuLs+Dorf,570,489,2687733,883,0
2651,Kaiser+Babarosas+Dorf,558,500,2706851,76,0
2652,001+Mr+Mike,521,427,2711436,1087,0
2653,KoF-K54001,486,513,2713845,525,0
2654,Schwabe0815s+Dorf,524,519,2721947,1223,0
2655,Assi4life,530,556,2726747,297,0
2656,Fort+Knox+%7EW144%7E,454,525,2727686,598,0
2657,c.muckes+Dorf,498,449,2733196,4840,0
2658,Stonewall,461,450,2733246,763,0
2659,Dickwuzzs+Dorf,528,453,2754359,172,0
2660,xx+killers+Dorf,534,442,2756137,383,0
2661,skati28js+Dorf,474,498,2776033,54,0
2662,ab19+Dorf,453,524,2776897,1356,0
2663,Barbarendorf,532,531,0,101,0
2664,Jungfrauenschrecks+Dorf,454,502,2779521,431,0
2665,Barbarendorf,549,477,0,81,0
2666,larvita5s+Dorf,499,472,2780592,26,0
2667,Barbarendorf,439,472,0,97,0
2668,kazik+p,562,488,2786548,463,0
2669,Barbarendorf,547,481,0,28,0
2670,courgis,479,538,2787025,884,0
2671,PP+Farm,558,496,2794128,424,0
2672,tomm9s+Dorf,526,443,2795452,758,0
2673,Blackvelvetroses+Dorf,467,489,2799236,331,0
2674,Rebrow91s+Dorf,472,537,2801125,476,0
2675,Barbarendorf,455,545,0,34,0
2676,Barbarendorf,496,524,0,34,0
2677,I+Bims,457,558,2834128,303,0
2678,Born+to+be+b....,440,460,2839066,286,0
2679,lll,451,523,2840057,484,0
2680,Gibt+nichts+zuholen,475,464,2841120,127,0
2681,%23%23%23,452,446,2842356,3638,0
2682,Barbarendorf,521,433,0,74,0
2683,winniwillys+Dorf,546,551,2851966,728,0
2684,Ithilien,457,496,2852064,312,0
2685,shamshievs+Dorf,456,501,2862204,304,0
2686,domski11s+Dorf,498,430,2865554,422,0
2687,Barbarendorf,477,562,0,37,0
2688,Nymeria,468,508,2885156,656,0
2689,DVD1006s+Dorf,519,428,2905272,664,0
2690,hen+von+schwabens+Dorf,456,472,2909638,1286,0
2691,001%7CNo+Mercy,493,477,2911236,700,0
2692,Ruulamans+Dorf,485,457,2921562,2890,0
2693,Barbarendorf,444,526,0,53,0
2694,amarath93s+Dorf,518,468,2926249,652,0
2695,Gina111s+Dorf,493,566,2927674,803,0
2696,001,460,561,2931617,182,0
