7703578,sddar,1390,1,454,6563
7704883,Thorongil+II,0,1,589,4883
7705967,Johnny+b0y,1923,1,392,7684
7706616,Elosys131,0,1,288,9368
7707065,Da+Julien,204,1,1964,241
7707836,Vercengitorix,1827,1,280,9568
7708447,Mickystarr,0,1,415,7124
7708528,Bursel,1244,1,764,3163
7709804,DieTom%40te,1520,1,544,5398
7710992,hgwstyler,0,1,26,14551
7712374,jepus,487,1,409,7335
7713534,FlorianFranz,0,1,291,9294
7713948,Mobyyy,0,1,145,12281
7715104,Ghoststeamer,406,1,409,7226
7715742,H1N1ko,1206,1,1318,660
7715958,Bart-man100,0,1,194,11322
7717859,Mensch92,61,1,1277,759
7718176,Sir+Bevedere,1081,1,532,5548
7718623,SirLancelotDerErste,232,1,763,3174
7719928,stafa2,0,1,610,4652
7722605,norbs,306,1,972,1836
7723124,bickboss123,0,1,121,12604
7725189,DJ+Feicht,1597,1,277,9609
7725252,Globschi,0,1,170,11830
7725296,andyyy49,97,1,717,3580
7726094,Ge3debauer,1064,1,447,6663
7728760,Lucia+die+Gro%C3%9Fe,774,1,271,9726
7729760,Hexe1979,0,1,386,7636
7729921,Lehmsucht%3F,0,1,457,6525
7734032,sliki31,731,1,244,10180
7736032,%2Ayouknowme%2A,0,1,682,3933
7737817,Br%40inBug,94,1,983,1773
7738498,Waite,0,1,251,10047
7745209,plastikallergie,687,1,1017,1605
7745282,Wolle53,1492,1,491,6092
7746251,sweetsun83,119,1,329,8643
7748780,teutiwissenix,0,1,211,11009
7749281,Lord+von+Moria,61,1,622,4515
7754003,ungeh%C3%B6er,0,1,195,11358
7754141,Bozo1,0,1,439,6770
7757131,Rendl1,1211,1,1275,762
7757230,frechegosch,0,1,298,9177
7757456,vaguar,63,1,883,2355
7758147,Griagl,90,1,708,3647
7758705,Neo.93,1083,1,548,5354
7760377,Nymph,0,1,772,3105
7761631,Lord+Viterbo,0,1,207,11088
7762270,rittercedric3,139,1,602,4744
7762463,der-GREIF,0,1,250,10072
7764645,Lionheart+II,0,1,200,11216
7767216,Jorge+und+Ich,0,1,1255,822
7767303,The+Lawnmower+Man,0,1,729,3471
7767399,furti888,0,1,708,3648
7767672,jugendfeuerwehr,0,1,260,9908
7768080,Bedir1,0,1,75,13418
7770789,Der+Gn%C3%A4dige,517,1,1315,666
7772194,xMoonFighterx,0,1,493,6061
7773601,fahrradei,1620,1,595,4803
7774597,Vernichter84,0,1,96,13017
7776593,Lord+Eastwick,306,1,863,2463
7778412,Paladin-Dragan,0,1,664,4110
7780921,till500k,717,1,510,5836
7782733,White+Sparrow,30,1,180,11607
7784804,Anglerbaby,597,1,1077,1344
7787967,TurinTuramba,0,1,373,7892
7788836,A7326,1796,1,455,6551
7789165,m%C3%BCckly,369,1,918,2142
7789843,Tyrxor,0,1,81,13227
7790206,ICHderZZeon,459,1,1105,1243
7791757,papsteins,0,1,352,8404
7793478,K%C3%B6nigUeter1,0,1,621,4523
7795053,tcheep1,51,1,113,12752
7796676,suslon,269,1,645,4293
7796917,Juli+The+G%40me,0,1,26,14552
7799025,Guinea,0,1,26,14553
7799314,generationex123,1059,1,963,1882
7801174,xXflo93Xx,0,1,440,6756
7801723,Herr+des+Hasses,0,1,147,12880
7801744,jens76,120,1,1036,1529
7802058,traumterminator,0,1,275,9650
7803237,yigidoyasin,687,2,6991,13
7804110,Tanenburg,660,1,1165,1061
7805359,krokodil+28,1159,1,244,10181
7805538,Matzerot29,1064,1,324,8714
7806131,parker10,0,1,288,9369
7806590,Sally93,8,1,306,9027
7810041,LLK809,0,1,26,14554
7810281,wollederuralte,1339,1,686,3891
7810677,Haucky,517,1,713,3612
7810826,C%C3%A4sar+der+R%C3%A4cher,0,0,0,16240
7812169,Wartree,0,1,524,5653
7813021,Rudibert,97,1,296,9212
7816144,Blackice123,0,1,1169,1055
7817139,slim+jk,119,1,322,8745
7817340,Big+Oschi,0,1,173,11771
7817738,wisi79,337,1,668,4074
7821833,Geomancer,382,1,1094,1277
7824015,Milka+Master,0,1,229,10520
7825726,Pug+c.+D.,0,1,214,10933
7826252,Vusioon,0,1,101,12930
7827195,Altazar,337,1,520,5718
7828341,Daddy+smal,322,1,1661,357
7828506,tick100,0,1,26,14555
7830140,Alex+333,1473,1,481,6332
7830913,Hannecurry,0,1,110,12800
7832232,yogibeer,1562,1,400,7399
7838943,anastasia73,125,1,2234,204
7840340,GoldenBridge,493,1,1379,553
7841358,worthy,0,1,514,5792
7842649,werder7513,40,1,843,2589
7844189,Feste+Festung,33,1,393,7494
7846445,Nancy16,1311,1,557,5256
7846536,Overkillar,199,1,937,2036
7849616,fohlendom,0,1,26,14556
7849988,LilPoison,0,1,161,12013
7850126,Scottyvw,0,1,167,11893
7850196,Camaris12,0,1,608,4677
7850685,monnni,152,1,2531,158
7853026,Mundi96,0,1,235,10373
7854510,Vollmilch45,0,1,97,12993
7854516,RedMajor,0,1,567,5143
7855244,Galgul,382,1,732,3441
7855262,manivk11,1641,1,224,10647
7856433,jootoo,1472,1,967,1864
7857075,Toxicco,0,1,235,10374
7857634,Roberto62,99,1,1262,804
7858127,.Silencium.,486,1,1375,560
7858261,lobadi,0,1,476,6276
7858466,Energyser,1205,1,529,5584
7860348,Vollmond62,0,1,162,11980
7861884,Kriegsb%C3%A4r1956,83,1,499,5988
7864630,tobi+is+the+king,369,1,934,2054
7865490,zaaah,1320,1,282,9524
7867666,Serenaa,0,1,246,10144
7873819,Gerhard1950,8,1,390,7563
7875995,Heinert,0,1,82,13202
7876472,Abbiati,0,1,216,10896
7878145,atlan47,0,1,312,8914
7879575,The+King+of+Ledron,648,1,603,4762
7879631,gjk1,286,1,706,3674
7879752,zelli14,0,1,108,12818
7880059,malle15,0,1,26,14557
7880167,gauner88,1105,1,367,7999
7880842,chaurus,58,1,2308,184
7881602,Cesar2,58,1,972,1837
7882883,schlartzi,58,1,3540,90
7883310,Master+Raller,0,1,547,5370
7890064,paul+der+held,0,1,26,14558
7890185,Die+Tarantel,0,1,26,14559
7891304,cooly+2009,0,1,234,10406
7891401,Graf+von+Elz,0,1,249,10084
7893545,flachter,142,1,296,9213
7897137,Morgar,0,1,497,6016
7897614,ababiddemitsaane,754,1,636,4375
7897717,K%C3%B6nigder+K%C3%B6nige,0,1,636,4376
7897891,hrvatskalegenda,0,1,911,2188
7901195,Jaguar2303,0,1,147,12251
7901216,MOH1,120,1,1114,1215
7901406,ironring,1057,1,761,3192
7901458,Totolos,0,1,365,8045
7905227,Armagedon+12,0,1,26,14560
7909043,tarkan-der-doener,708,1,478,6256
7911054,The+Wiz,1748,1,435,6826
7911255,tuingu123,0,1,321,8755
7911357,Sakura+Nagisa,0,1,287,9390
7914033,gorgeul,720,1,684,3915
7914050,MartyC75,0,1,857,2501
7914336,Powersanne,142,1,409,7227
7914902,Luckysheaven,0,1,437,6795
7916316,ReliefpfeileR,0,1,326,8684
7917910,der.eisenbieger,83,1,767,3139
7918583,soul.silver,125,1,1554,410
7920537,Protheusy,607,1,888,2321
7921348,Chapman65,90,1,800,2918
7921491,Tyr+Anasazi,156,1,478,6257
7923086,bottroper1,159,1,832,2668
7923464,xSpielplatz,1083,1,557,5257
7929143,otto131,0,1,167,11894
7929251,Cyrus+Lonshanks,633,1,1218,930
7930230,1+Pac,0,1,26,14561
7931088,sigknight,0,1,386,7637
7932230,ice11,0,1,331,8602
7932423,obergrummel,0,1,459,6489
7934108,loewenherz01,237,1,806,2871
7934724,SanMat,517,1,361,8126
7935261,suchtidorf,789,1,593,4833
7935783,Der+Graumacher,0,1,195,11308
7936026,Billardspieler,76,1,1196,984
7936344,dardan1990,0,1,77,13329
7936488,adler+999,0,1,503,5929
7940076,littlephilipp,517,1,1007,1649
7940205,King+Holti,0,1,695,3807
7940260,Morsilo,1167,1,1012,1624
7940265,eiswinter,0,1,155,12114
7940503,corinnamelanie,0,1,1565,401
7941127,TIMO110,139,1,705,3927
7943666,Hella+die+Waldhexe,0,1,327,8668
7943883,baua+sucht+frau,1330,1,947,1980
7944580,Der+alte+Hacki,199,1,2244,198
7945515,vivien+joyce,0,1,202,11182
7945669,dark+ananda,75,1,871,2417
7948446,M.Arango,0,1,214,10990
7949958,arlindos,1073,1,794,3239
7950203,siegberg,0,1,629,4446
7951144,Fabschn,159,1,376,7840
7952015,Peterus1,1036,1,195,11309
7952180,edessa63,0,1,971,1842
7953081,circe01,116,1,681,3947
7955930,kaff57,0,1,349,8329
7956383,Krieger+Gondors,1551,1,383,7692
7956434,--UNFORGIVEN--,0,1,787,3012
7957547,Schleicher1988,203,1,929,2078
7958886,Normannenfels,317,1,1116,1208
7959460,Mcflie,0,1,392,7523
7961306,BieneBauz,166,1,379,7786
7961799,REV-Bremerhaven,0,1,517,5750
7967802,jan200593,104,1,878,2382
7968416,Interficer,0,1,127,12513
7969321,teimot,0,1,261,9881
7970409,chrischy66,1969,1,195,11310
7971427,Paulgustav3,0,1,26,14562
7972022,w-heini,0,1,307,9006
7974902,stophi88,76,1,925,2103
7975364,chico14,0,1,218,10855
7976139,DeadManWalking66,94,1,1274,764
7977128,dddddjjjjj,0,1,97,12994
7977574,FallenFighter,63,4,9700,7
7979472,Sofa+H,0,1,380,7775
7980446,Gozella,80,1,878,2383
7980497,gismo71,0,1,321,8756
7980777,menolli,116,1,460,6477
7982056,Augustus1995,0,1,26,14563
7982145,hesse40,115,1,791,2981
7982438,werisdes,0,1,992,1728
7987749,Zhesar15,85,1,346,8591
7988796,aw0keN,104,1,874,2402
7989131,Bg201108,0,1,26,14564
7991105,Brueder,66,1,246,10145
7991214,ProVoKanTy,0,1,565,5160
7993377,kebab+krieger,0,1,317,8830
7995475,xrystaies,0,1,367,8000
7996053,Wolf+xl,0,1,573,5069
7998243,philipp25259,0,1,474,6307
8000819,Blareone,0,1,72,13613
8001259,LordSimonTheGreat,244,1,463,6447
8002685,tabatuba,0,1,475,6289
8004100,Whigger,83,1,1359,587
8005317,Raffy78,0,1,26,14565
8006337,stri-72,0,1,282,9525
8007706,nowo3,171,1,701,3736
8009331,maxoma,0,1,244,10288
8010058,Wiskky,322,1,424,6976
8011870,Kulle.jr,112,1,859,2492
8011950,A.Team,103,1,293,9260
8012099,king12345678901,0,1,251,10048
8012900,mderdon,827,1,1021,1593
8013021,Tim207,517,1,1075,1357
8013346,tohbi,75,1,821,2801
8014171,Zaphod+B.,0,1,245,10159
8017499,reidy,54,1,90,13117
8017608,Marvkiller77,107,1,723,3515
8017878,Sovann239,199,1,2685,146
8019226,karacho-elli,827,1,625,4488
8019816,malfurion37,0,1,172,11788
8020580,Changmai,1017,1,311,8922
8024450,schwindel1,0,1,728,3480
8025643,Holzer+der+Gro%C3%9Fe,221,1,378,7802
8031662,Schaf+I,0,1,591,4860
8031778,Daniel309,0,1,179,11633
8035085,Dschengo,1561,1,648,4260
8036780,01037023,597,1,1109,1234
8037033,princess+lea,514,1,443,6717
8038777,schattman,719,1,1042,1507
8041291,8MF2,0,1,332,8592
8044520,Karl+der+Gro%C3%9Fe+83,139,1,973,1828
8046112,AnimalV,0,1,354,8299
8047569,Hephaist,0,1,857,2502
8047680,sir+alm,287,1,353,8262
8048244,selmana14,0,1,81,13228
8048279,Inselkarlchen,1687,1,1487,461
8048365,pinball1,0,1,79,13259
8048594,ritter445,0,1,225,10628
8048689,Pro.Gaming,493,1,1815,298
8049415,artsorp,0,1,153,12145
8049897,Wotan1978,0,1,613,4619
8050469,xKendil,134,1,856,2513
8050732,klopfer85,368,1,622,4516
8051625,Sasel90,754,1,637,4366
8055053,Lumbinii,0,1,116,12665
8057177,Zasur,237,1,506,5890
8058959,henriking,687,1,721,3540
8059848,Evilmode+II,1473,1,493,6062
8061825,Sgard,0,1,546,5494
8063772,Volcic,1424,1,203,11168
8063909,%2ABl%C3%9CmChEn+StYlE%2A,0,1,26,14566
8065332,SebastianD-O,0,1,451,6608
8066236,raptuskiller,0,1,137,12378
8067449,heyduhauab,0,1,26,14567
8071173,SaZzzu,0,1,353,8263
8072275,tzunami1,602,1,455,6552
8072547,HEKTORV,524,1,833,2659
8072994,susi.4u,0,1,4814,43
8074108,irofacesnake,0,1,26,14568
8074170,krumen,55,1,903,2234
8074244,kapadokyali,0,1,273,9686
8076227,Willfreak,0,1,142,12321
8077558,hosch355,80,1,793,2966
8077570,Hanzman,1607,1,450,6618
8077830,Venamor,29,1,263,9842
8078831,GormBlutaxt,1591,1,545,5390
8080822,Der+Gerechte+Pit,0,0,0,16241
8085139,TripleNix,0,1,158,12059
8088387,fischi-95,90,1,346,8373
8088390,Archri,104,1,1168,1058
8088423,omran+shilunte,0,1,81,13229
8090023,NAZARIUS,0,1,26,14569
8090598,miracelmiracel,1308,1,732,3442
8091952,janzig,1520,1,1057,1480
8093093,plastikschaf,1533,1,570,5112
8093541,germanhee,1459,1,448,6648
8095887,mr.werbung,126,1,382,7722
8098167,Lord+of+Zell,0,1,769,3126
8099743,Dark+Hat,473,1,243,10194
8106617,Skibius,0,1,435,6827
8107620,maronimo,0,1,26,14570
8108095,Hossi86,8,1,393,7495
8109428,MarlboroMX4,0,1,26,14571
8109608,Fun-Zone,378,1,457,6526
8110776,Xului,1720,1,710,3628
8111049,iwei,1159,1,344,8405
8111844,joggi24,529,1,1222,920
8113328,oMI45,0,1,269,9751
8113444,vindepos,1535,1,413,7152
8113697,browser1001,0,1,131,12464
8113926,maxthebest,51,1,126,12534
8114340,Jason+goes+to+Hell,0,1,563,5184
8117950,Lord+Br0gan,369,1,1062,1412
8119588,danielaussachsen,0,1,255,9979
8120947,K%C3%A4ptn+jack+sparrow+3,0,1,569,5209
8121042,501wombel,286,1,790,2989
8121106,xTeRaNx,0,1,182,11568
8125140,franco1979,107,1,628,4459
8126900,Kiddney,0,1,305,9042
8127616,BigFatUschi,0,1,189,11427
8127861,paullox,1932,1,156,12095
8128875,Nerv9,0,1,26,14572
8134102,Bilbone,0,1,161,12014
8135061,der+Sprinter,1112,1,531,5562
8135482,Salettimann,0,1,475,6333
8136101,Ademar+II,277,1,458,6503
8137243,NoEntry.,0,1,86,13156
8137607,Safral,0,1,260,9909
8137802,ToxArchos,1159,1,538,5482
8140007,Morpheus1983,192,1,504,5916
8140809,arashoriel,555,1,1069,1382
8141336,hajuwo,1290,1,554,5399
8143289,daisy1903,238,1,744,3345
8143364,fanki1985,597,1,535,5516
8145770,Teufelswall,83,1,714,3601
8146987,joooooshi,0,1,757,3231
8148195,nicolasius,0,1,176,11688
8149458,Rosierex,0,1,575,5041
8150974,Samayra,287,1,795,2946
8151304,MiDragonChi,0,1,62,13796
8151930,bolpe,0,1,191,11384
8152898,Luke+von+Drill,287,1,341,8442
8156131,Bonniecherno,0,1,214,10934
8156505,Lola05,0,1,318,8813
8156733,steffback,811,1,2149,211
8156750,.klob%C3%BCrste.,0,1,232,10453
8156763,KingMarvin+II,454,1,866,2448
8156863,bibino,0,1,51,13945
8158421,Honor+of+war,0,1,32,14295
8158915,K%C3%B6nigin+Sunshine,0,1,72,13614
8159808,Hobbit+09,0,1,568,5131
8160707,Chris+133,0,1,272,9719
8161459,Spitzebubbi,1057,1,956,1926
8162127,The-Cat,5,1,3394,102
8164050,jochen678,0,1,442,6731
8165537,DonnaYvonne,720,1,489,6116
8166871,Holli47,198,1,493,6063
8167387,you-genius,159,1,781,3049
8169826,CheqqaN,0,1,52,13901
8169960,Teutonenmatze,0,1,502,5946
8172533,loewe-94,96,1,558,5244
8173151,chlodwigis,99,1,1005,1662
8173930,die25,0,1,273,9687
8175897,Worf64,0,1,259,9919
8176742,Ritterphips,0,1,26,14573
8177225,Nikatze,0,1,746,3325
8180495,Dr.Froggy,107,1,522,5686
8181429,Strato75,402,1,404,7323
8181734,solitaryangel87,1292,1,483,6196
8185068,Stewie70,120,1,888,2322
8185409,Dian+Keto,206,1,648,4261
8185927,10293847,748,1,346,8374
8186168,F%C3%BCrst+Fugger+der+I.,544,1,220,10795
8189528,Chamich,1397,1,793,2967
8189638,klopfer0,1099,1,719,3562
8192171,Sttudgart,1607,1,962,1894
8193186,paddyhztre,0,1,293,9261
8195285,sigurd+von+emsland,116,1,1993,235
8195756,SchloffiToffi,0,1,26,14574
8198259,Tiger1896,70,1,446,6675
8201085,Razzorior,0,1,2124,214
8201415,ProG%40mer.P.K.,0,1,638,4354
8201426,ProG%40mer.K.P.,0,1,586,4920
8201506,Betty+Booh,0,1,26,14575
8203309,Neta9,783,1,317,8831
8207075,Vollstrecker+2010,0,1,364,8073
8211486,Franz030,75,1,1012,1625
8212814,mc43,0,1,454,6564
8213632,Todesengel+der+Nacht,0,1,359,8152
8215610,schaenziboy,0,1,177,11668
8215998,Keuser,368,1,205,11132
8216089,YamooZ,1533,1,527,5609
8217072,Lo+Gxbox,0,1,442,6732
8217128,Kartenrambo,0,1,245,10160
8217656,Eowan,0,1,347,8359
8218369,andy3387,0,1,98,12962
8219024,Lotus39,0,1,272,9720
8220621,Crayolaround,1099,1,670,4059
8221774,WufflFlutschi,27,1,1927,248
8224617,Niclas+der+11,0,1,26,14576
8227964,Bubumania,196,1,425,6958
8228529,Lilien3007,0,1,755,3253
8230207,Conan43,607,1,782,3044
8230968,Yanna01,232,1,685,3904
8235147,abraxiso,1459,1,383,7693
8237990,rudiberbe,0,1,376,7841
8238038,trunks000,0,1,736,3570
8238763,dritzky,1557,1,1102,1252
8239293,sos+kinderpate,0,1,88,13133
8239422,Waggland,0,1,464,6430
8243588,Andy233,108,1,708,3649
8244785,Bashhunter123,21,1,952,1952
8244968,Rohan38,0,1,446,6676
8245875,wutzegickel,0,1,479,6249
8247106,Oskar0815,107,1,924,2117
8247226,Dappi,0,1,280,9569
8247369,Golde+Roger,1617,1,838,2623
8248861,Zaehringer,67,1,499,5989
8250743,Dark+Knait,411,1,828,2698
8252859,Mrjan,0,1,38,14241
8253850,Stevenc,368,1,607,4688
8254316,xFantomas,0,1,75,13419
8254647,undertaker950,687,1,1256,840
8255584,zerocool0801,0,1,193,11341
8258545,omra,0,1,541,5442
8261080,auer99,1146,1,1039,1515
8263090,king+kelvin+der+1.,0,1,846,2567
8263153,Sir.Nitram,292,1,637,4367
8263465,allter1993,0,1,298,9178
8263729,Duderinio,0,1,186,11476
8267730,Doofy1992,80,1,714,3602
8267782,Bine72,0,1,299,9161
8269450,rutin,304,1,1067,1391
8269691,celli99999,0,1,263,9843
8269791,Neutzen,1720,1,717,3581
8270152,Sir.Ironheart,78,1,399,7410
8270525,Ritter+Wittstock,1059,1,184,11516
8272342,boycool55209,0,1,207,11089
8273517,mformy,602,1,487,6144
8274475,Bailay,0,1,412,7175
8275226,Tom+Leitmann,1159,1,506,5891
8277166,Held+der+Nordfront,1617,1,448,6649
8277292,fabi+yo,33,1,228,10561
8277908,Graf+von+Aulenhausen,0,1,350,8322
8278291,tjoker77,366,1,1177,1029
8278298,altermann60,548,1,2308,185
8278309,13te+Legion,0,1,26,14577
8278372,Neodamonden,0,1,330,8629
8279230,Simpson-Bart,0,1,288,9370
8279846,eastfrisian,648,1,774,3092
8280477,leonhardtd2,0,1,244,10182
8280718,Exzezziv,0,1,118,12640
8281539,Sir.+Mothes,0,1,97,12995
8283625,DARDANJO,0,1,232,10454
8287455,ylolo,0,1,38,14242
8287810,patrik191,55,1,750,3296
8288120,francis14,394,1,358,8173
8288813,Arash88,0,1,216,10897
8290526,isgimlie,1112,1,1079,1336
8292724,Lykiferas,372,1,886,2334
8293173,Chief+John,21,1,578,5003
8295473,huberni,304,1,974,1817
8297407,hase200717,125,1,890,2312
8297454,wednesdayyy,1159,1,678,4075
8297567,Saucool123,0,1,560,5226
8299658,--jasha--,0,1,1074,1360
8301038,Nom+Anor,0,1,1035,1536
8304302,Ritter+Alf+1,989,1,1073,1366
8304520,Lucif3r10,1580,1,302,9109
8306247,raphael+d.,78,1,481,6230
8307487,sam127,719,1,827,2919
8308046,jonastoasti,0,1,857,2503
8310896,hulk64,633,1,2250,194
8311420,ritterfritz,286,1,910,2195
8311997,Herzog+Uli,0,1,242,10220
8312163,Ice+breaker+21,183,1,469,6373
8312475,rioto0,555,1,459,6490
8312651,Spock1969,0,1,979,1796
8312700,dampflok10,604,1,971,1843
8313863,Betonmischer,326,1,443,6718
8313953,Seargent1,0,1,1062,1413
8314886,DSzocker11,3,1,575,5042
8316552,lu10ul,175,1,987,1758
8317813,DRAGAN+123,0,1,144,12289
8318032,newman1,1490,1,257,9942
8321361,Janko100,0,1,986,1761
8321593,cheffomate,354,1,1264,800
8322647,huxda,1360,1,1073,1367
8324097,Rocker+Max,286,1,639,4345
8324583,Bullwy.,0,1,183,11554
8328690,blackblacky79,0,1,325,8695
8330020,Black+Union,0,1,190,11406
8330579,K%C3%B6nigKevin7,0,1,145,12282
8330630,lion-five,0,1,194,11323
8331137,hans+horstl,0,1,289,9330
8333734,01633443260,0,1,83,13192
8334707,michl93,544,1,425,6959
8335606,calurack,0,1,277,9610
8336863,Mutti37,690,1,898,2294
8337313,JonesnBones,63,1,1652,362
8337748,engel92,0,1,871,2418
8338260,Cold+Rain,0,1,26,14578
8339115,Bergi1302,1562,1,353,8264
8340217,Wolverin76,0,1,474,6308
8340405,Graf+Braticus1,0,1,781,3193
8340700,schotter1966,169,1,619,4549
8340959,The+blue+Elephant,0,1,315,8862
8341356,Wundertasche,989,1,1816,295
8341442,Kawasakianer,0,1,26,14579
8343943,mickmeyer1,1748,1,415,7125
8347346,Linus021073,0,1,26,14580
8347598,zanardin,1582,1,463,6448
8349024,Waldi11,66,1,339,8476
8349199,xhivia,206,1,650,4243
8350398,Malchow1994,220,1,1181,1014
8350610,schwert+schild,32,1,26,14581
8354199,RECEPIVEDIK123,0,1,477,6271
8355674,Dusky23,382,1,582,4961
8357280,jost777,8,1,1033,1547
8358488,Heiner+2,206,1,685,3905
8359595,DerSenftenberga,0,1,54,13861
8360056,Gondor67,102,1,278,9597
8360117,DeKieler71,102,3,4864,42
8360426,KiKonni,1339,1,489,6117
8360726,raabe89073,0,1,182,11569
8363670,motz31,1395,1,367,8001
8364033,thimm,0,1,127,12514
8365151,ep0s,27,1,682,3934
8366839,minimoys+I,0,1,528,5603
8369329,fumbidown,1641,1,267,9784
8372253,--Meister+Yoda--,0,1,862,2470
8375132,timlord22,322,1,533,5532
8377913,nicole68,0,1,440,6757
8377917,toni+55,90,1,1059,1481
8378270,maximder3,0,1,95,13055
8379404,The+Wall+73,1602,1,545,5391
8379851,Kaan+the+King,0,1,236,10364
8380426,Michelgre,96,1,925,2104
8381239,Dr.Deadpool,597,1,1107,1383
8381301,el.cpt.morgan,719,1,1063,1404
8386719,LORD63,107,1,785,3023
8387310,M%C3%BChlenwirt,134,1,452,6592
8387463,patty22,0,1,26,14582
8389071,Gott1980,980,1,287,9391
8389724,van+degen,0,1,906,2219
8390342,Der+Landgraf,0,1,384,7685
8391066,Aphrodite66,0,1,1023,1588
8393533,Nogor,0,1,26,14583
8394131,%2AWILD%2AHOGS%2A,1146,1,283,9504
8394972,arco10,555,1,1974,256
8395335,matzebeatsya,0,1,413,7153
8398896,xXlemasterXx,0,1,108,12819
8399240,Koralli,0,1,453,6587
8400428,Tom+York,436,1,316,8847
8401076,King+paulus+13,12,1,668,4076
8404335,Geoplan,0,1,360,8148
8404340,wolleinvs,232,1,800,2920
8405470,L3G3N0,0,1,26,14584
8406465,timtim1996,0,1,197,11269
8406883,Kingbello,0,1,1070,1375
8406926,Old+Iron,0,1,46,14064
8407863,Hufus,1557,1,1014,1614
8407976,JR-S,1783,1,256,9963
8409952,misscortex,0,1,123,12572
8410260,Meidimax,0,1,245,10161
8410816,DJ+HAMA,1206,1,591,4861
8412736,dilma,369,1,744,3346
8412802,cONFUSEDiDIOT,0,1,226,10605
8412855,macIost,0,1,121,12605
8415363,Ben+009,0,1,678,3971
8416069,Max+I.,1390,1,664,4111
8416143,cleverfred,0,1,211,11010
8416942,Der+Nischl,0,1,395,7462
8418486,kercki7,0,1,26,14585
8418936,K%C3%B6nig+Constantin+II.,0,1,686,3892
8420430,D3r+Schw%40rz3+B%40r0n,0,1,275,9651
8421831,hutzenkatze,0,1,109,12809
8422798,erkerros,0,1,253,10015
8424967,tommy2404,304,1,737,3404
8425150,Kunibert+der+Weise,529,1,992,1729
8425694,Terminat31,0,1,182,11570
8428465,Moedimoe,76,1,1152,1097
8429695,Manfred+73,317,1,1350,609
8429772,Black-Diablo,0,1,495,6041
8430472,Operator007,152,1,944,1996
8431189,Ran134,487,1,825,2719
8431933,Athari,0,1,286,9422
8434084,luckygamer123,0,1,189,11428
8434825,Lord+Moelli,687,1,1123,1250
8439165,leo-111,1424,1,468,6431
8439980,SirMaurits....,0,1,370,7950
8443048,kire-master,0,1,1477,468
8444925,Blechheim,1251,1,578,5004
8447777,Zoeba,0,1,281,9539
8448198,dodo2314,0,1,281,9540
8449153,andy1902,0,1,309,8961
8449219,antikot,1083,1,570,5113
8450144,darkcleaner007,1533,1,499,5990
8451790,Dorfkaktus,1297,1,502,5947
8454539,Pobaji,284,1,651,4240
8455059,Sir.Lion,0,1,84,13171
8455208,Yvicus,27,1,1167,1092
8455753,Gayman29,402,1,230,10507
8460625,Bummibrumm,459,1,839,2613
8460803,Aidualc,514,1,1057,1438
8460947,unkrautexx,0,1,26,14586
8461144,-Hate.,0,1,26,14587
8461279,Hasskasper01,237,1,1111,1228
8461637,ratte77,74,1,1055,1449
8462288,graefin+langstrumpf,0,1,527,5610
8463699,Roschi1,555,1,1123,1193
8467160,Chili81,0,1,173,11831
8468336,Stammesherrscher,0,1,26,14588
8468592,FANKY+III,402,1,390,7564
8469131,Cruzeidon,0,1,74,13446
8469495,3puma3,0,1,171,11818
8470971,hanni200,0,1,26,14589
8474505,Untertreiber,1551,1,340,8469
8475147,Polokoll94,12,1,730,3463
8477449,polover,0,1,115,12709
8477631,Harakon,0,1,50,13956
8478513,klicklack981,989,1,839,2614
8479342,hasi1997,0,1,476,6277
8481283,marc+der+zerst%C3%B6rer,0,1,26,14590
8482442,IchErobere,70,1,240,10274
8482479,Zweigei,328,1,1436,495
8482491,Hardmut1,0,1,205,11169
8482924,coolpat1,994,1,980,1788
8487021,graf+pit,0,1,503,5930
8487166,michisti,0,1,38,14243
8490204,Lord+of+the+stochmas,0,1,330,8630
8490344,SirWivor1,0,1,762,3183
8490768,Ponsch307,0,1,382,7723
8495449,spin-doctor2,1509,1,214,10935
8496947,Nordic+Airglider,0,1,770,3118
8499874,Weiberj%C3%A4ger,1641,1,254,9996
8502039,Mustang123,0,1,363,8086
8502524,papa1971,378,1,420,7047
8503032,Sir+Swenaldo,171,1,600,4763
8503386,Kampf+moni,78,1,400,7400
8504666,torimari,0,1,142,12322
8506696,Ariane..,0,1,408,7256
8508680,Wolf+23,0,1,73,13592
8509284,Velisporn,369,1,1092,1286
8509672,Naturduenger,0,1,406,7288
8512290,FM-Papst14,0,1,519,5722
8512556,dagrunge,0,1,907,2213
8513933,Nheiko,0,1,397,7432
8516154,HP1987,1059,1,1727,335
8519064,Cottan,27,1,3670,81
8519219,dh70,0,1,539,5471
8519602,Paustel,324,1,474,6309
8521762,robbymaster92,0,1,363,8229
8522417,der+apfelkind,989,1,862,2606
8523542,Albarich,0,1,655,4203
8523700,Arminius99Tyr85,0,1,365,8046
8524647,janeeisklar0815,0,1,444,6696
8524758,L.C.Macer,421,1,1361,581
8526117,CFCMaus,1520,1,704,3700
8528435,Klug1967,0,1,576,5032
8529083,siwa70,0,1,535,5517
8529525,oo50oo,0,1,531,5563
8529713,Sir+L%C3%B6wenherz111,180,1,428,6926
8530344,Hasijr1,0,1,75,13420
8531026,Tds+vs+KBD,1962,1,214,10936
8532680,ammadeus,0,1,26,14591
8537633,shetti,0,1,134,12432
8538039,lector97,0,1,367,8002
